,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-09,0.56,8.77
1,1,1,2011-09,0.49,8.23
2,2,2,2012-09,2.11,8.13
3,3,3,2013-09,-0.2,9.48
4,4,4,2014-09,0.8,11.17
5,5,5,2015-09,3.11,8.53
6,6,6,2016-09,2.43,10.24
7,7,7,2017-09,0.05,6.66
8,8,8,2018-09,0.3,12.33
9,9,9,2019-09,1.47,4.25
10,10,10,TTM,0.0,6.85
