,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-08,0.13,8.15
1,1,1,1,1,2011-08,1.67,15.69
2,2,2,2,2,2012-08,0.65,13.92
3,3,3,3,3,2013-08,2.85,12.11
4,4,4,4,4,2014-08,0.56,7.89
5,5,5,5,5,2015-08,0.14,9.22
6,6,6,6,6,2016-08,-0.26,7.91
7,7,7,7,7,2017-08,1.18,4.55
8,8,8,8,8,2018-08,-0.75,4.09
9,9,9,9,9,2019-08,8.76,8.91
10,10,10,10,10,TTM,0.0,7.12
