,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,8.03
1,1,1,2010-12,2.53,8.59
2,2,2,2011-12,4.32,7.73
3,3,3,2012-12,5.49,7.52
4,4,4,2013-12,6.0,7.86
5,5,5,2014-12,6.32,9.29
6,6,6,2015-12,5.45,11.06
7,7,7,2016-12,6.72,11.21
8,8,8,2017-12,6.38,14.65
9,9,9,2018-12,5.35,13.95
10,10,10,TTM,0.0,0.0
