,FCFPS,ROIC
2010-10,0.04,0.83
2011-10,-0.03,1.59
2012-10,-0.19,1.98
2013-10,-0.27,2.74
2014-10,0.1,3.64
2015-10,-1.92,3.29
2016-10,-0.84,3.87
2017-10,0.77,3.11
2018-10,0.61,7.6
2019-10,-1.02,-2.12
TTM,0.0,-2.12
