,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0
1,1,2010-12,14.67,0
2,2,2011-12,13.41,0
3,3,2012-12,16.6,0
4,4,2013-12,17.83,0
5,5,2014-12,20.22,0
6,6,2015-12,14.66,0
7,7,2016-12,15.65,0
8,8,2017-12,14.87,0
9,9,2018-12,17.46,0
10,10,TTM,0.0,0
