,FCFPS,ROIC
2010-01,0.0,0.0
2011-01,0.0,0.0
2012-01,0.0,0.0
2013-01,-0.05,0.0
2014-01,0.18,28.52
2015-01,0.29,32.98
2016-01,0.21,27.55
2017-01,0.77,24.95
2018-01,1.23,25.94
2019-01,0.92,27.88
TTM,0.0,10.4
