,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,-1.37
1,1,1,1,1,1,2010-12,0.54,4.33
2,2,2,2,2,2,2011-12,-2.2,5.54
3,3,3,3,3,3,2012-12,1.19,-4.31
4,4,4,4,4,4,2013-12,0.8,-5.25
5,5,5,5,5,5,2014-12,0.36,-4.9
6,6,6,6,6,6,2015-12,0.61,-8.87
7,7,7,7,7,7,2016-12,0.62,7.7
8,8,8,8,8,8,2017-12,-0.07,1.6
9,9,9,9,9,9,2018-12,0.59,13.25
10,10,10,10,10,10,TTM,0.0,23.07
