,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,0.02,14.37
1,1,1,2011-12,-0.36,-22.38
2,2,2,2012-12,0.06,-15.47
3,3,3,2013-12,0.17,-15.43
4,4,4,2014-12,0.35,-7.77
5,5,5,2015-12,0.47,-23.54
6,6,6,2016-12,1.6,19.74
7,7,7,2017-12,1.0,-0.44
8,8,8,2018-12,1.34,-2.14
9,9,9,2019-12,0.98,-2.11
10,10,10,TTM,0.0,-2.11
