,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2,2011-12,0.0,0.0
3,3,3,3,3,3,2012-12,0.0,0.0
4,4,4,4,4,4,2013-12,0.0,3.22
5,5,5,5,5,5,2014-12,0.0,3.18
6,6,6,6,6,6,2015-12,0.0,4.41
7,7,7,7,7,7,2016-12,2.3,-0.79
8,8,8,8,8,8,2017-12,-9.27,6.05
9,9,9,9,9,9,2018-12,-12.93,2.45
10,10,10,10,10,10,TTM,0.0,1.52
