,FCFPS,ROIC
2009-03,0.0,11.14
2010-03,0.0,7.5
2011-03,0.0,8.53
2012-03,0.0,8.72
2013-03,0.0,7.63
2014-12,1.25,5.59
2015-12,1.7,5.79
2016-12,2.35,5.36
2017-12,1.98,-2.68
2018-12,1.55,4.03
TTM,0.0,0.6
