,FCFPS,ROIC
2010-08,1.12,13.52
2011-08,0.97,15.03
2012-08,1.26,14.66
2013-08,0.5,16.06
2014-08,1.33,15.68
2015-08,0.95,14.04
2016-08,2.65,12.85
2017-08,-0.39,11.91
2018-08,0.54,9.03
2019-08,1.06,8.44
TTM,0.0,8.13
