,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0,0.0
1,1,1,1,2010-12,0,0.0
2,2,2,2,2011-12,0,-212.66
3,3,3,3,2012-12,0,-93.23
4,4,4,4,2013-12,0,-54.41
5,5,5,5,2014-12,0,-22.76
6,6,6,6,2015-12,0,-57.74
7,7,7,7,2016-12,0,-69.51
8,8,8,8,2017-12,0,-68.73
9,9,9,9,2018-12,0,-74.75
10,10,10,10,TTM,0,-30.57
