,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-09,-1.2,-76.32
1,1,2011-09,-0.69,-27.15
2,2,2012-09,-1.29,-162.74
3,3,2013-09,-0.59,-147.77
4,4,2014-09,-0.72,-59.41
5,5,2015-09,-1.18,-66.03
6,6,2016-09,-1.14,-78.11
7,7,2017-09,-0.5,-37.73
8,8,2018-09,-0.68,-59.81
9,9,2019-09,1.59,39.94
10,10,TTM,0.0,15.18
