,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,7.15
1,1,1,1,1,1,1,2010-12,-2.46,6.36
2,2,2,2,2,2,2,2011-12,-2.78,4.92
3,3,3,3,3,3,3,2012-12,3.98,5.43
4,4,4,4,4,4,4,2013-12,3.36,4.49
5,5,5,5,5,5,5,2014-12,4.4,6.48
6,6,6,6,6,6,6,2015-12,4.03,5.72
7,7,7,7,7,7,7,2016-12,4.4,5.84
8,8,8,8,8,8,8,2017-12,4.25,5.89
9,9,9,9,9,9,9,2018-12,4.66,5.86
10,10,10,10,10,10,10,TTM,0.0,5.87
