,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,-2.82,4.8
1,1,1,2011-12,0.28,5.89
2,2,2,2012-12,1.39,5.17
3,3,3,2013-12,-0.5,6.09
4,4,4,2014-12,0.39,5.67
5,5,5,2015-12,-0.98,-0.8
6,6,6,2016-12,-0.17,2.38
7,7,7,2017-12,-1.77,6.68
8,8,8,2018-12,-2.32,7.96
9,9,9,2019-12,-1.56,7.3
10,10,10,TTM,0.0,7.3
