,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,0.0,0.97
1,1,1,1,1,2011-12,0.0,1.91
2,2,2,2,2,2012-12,0.0,2.09
3,3,3,3,3,2013-12,1.65,1.68
4,4,4,4,4,2014-12,1.4,3.59
5,5,5,5,5,2015-12,1.32,2.71
6,6,6,6,6,2016-12,1.16,3.39
7,7,7,7,7,2017-12,0.22,4.94
8,8,8,8,8,2018-12,-0.07,1.4
9,9,9,9,9,2019-12,0.66,1.27
10,10,10,10,10,TTM,0.0,1.27
