,FCFPS,ROIC
2009-12,0.0,-63.98
2010-12,0.1,-23.09
2011-12,0.0,-66.2
2012-12,0.02,-113.15
2013-12,-0.06,17.78
2014-12,0.01,20.44
2015-12,-0.01,26.63
2016-12,0.15,27.95
2017-12,0.3,19.34
2018-12,0.14,19.81
TTM,0.0,14.45
