,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,-2.01
1,1,2010-12,-0.39,-22.58
2,2,2011-12,-0.47,-25.05
3,3,2012-12,-0.33,-39.4
4,4,2013-12,-0.18,-21.8
5,5,2014-12,-0.14,-31.04
6,6,2015-12,-0.19,-4.86
7,7,2016-12,-0.17,-16.61
8,8,2017-12,-0.05,-5.8
9,9,2018-12,-0.24,-12.99
10,10,TTM,0.0,-20.04
