,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,-0.28,0.0
1,1,1,1,2011-12,-0.3,0.0
2,2,2,2,2012-12,-0.35,0.0
3,3,3,3,2013-12,-0.27,0.0
4,4,4,4,2014-12,-0.14,0.0
5,5,5,5,2015-12,-0.18,-114.04
6,6,6,6,2016-12,-0.16,-135.45
7,7,7,7,2017-12,-0.2,-46.47
8,8,8,8,2018-12,-0.34,-41.14
9,9,9,9,2019-12,-0.52,-76.99
10,10,10,10,TTM,0.0,-76.99
