,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,5.98
1,1,1,2010-12,3.39,6.52
2,2,2,2011-12,-0.61,6.47
3,3,3,2012-12,-0.2,6.9
4,4,4,2013-12,-1.06,6.86
5,5,5,2014-12,-1.35,6.24
6,6,6,2015-12,1.2,5.77
7,7,7,2016-12,1.15,6.19
8,8,8,2017-12,-3.25,7.03
9,9,9,2018-12,-5.22,5.95
10,10,10,TTM,0.0,5.87
