,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-5.05
1,1,1,1,2010-12,1.12,13.43
2,2,2,2,2011-12,2.73,12.67
3,3,3,3,2012-12,3.04,4.84
4,4,4,4,2013-12,2.65,9.74
5,5,5,5,2014-12,5.62,25.2
6,6,6,6,2015-12,6.1,48.26
7,7,7,7,2016-12,4.8,16.32
8,8,8,8,2017-12,7.15,10.52
9,9,9,9,2018-12,4.19,22.24
10,10,10,10,TTM,0.0,11.78
