,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,1.94,6.61
1,1,1,1,1,2011-12,2.1,9.99
2,2,2,2,2,2012-12,1.21,9.65
3,3,3,3,3,2013-12,-0.25,7.86
4,4,4,4,4,2014-12,-0.61,9.53
5,5,5,5,5,2015-12,-0.32,8.77
6,6,6,6,6,2016-12,2.99,8.52
7,7,7,7,7,2017-12,2.97,14.89
8,8,8,8,8,2018-12,3.57,9.62
9,9,9,9,9,2019-12,4.65,8.09
10,10,10,10,10,TTM,0.0,8.09
