,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-08,-0.72,-5.49
1,1,1,1,1,1,2011-08,-0.4,-3.42
2,2,2,2,2,2,2012-08,0.7,10.66
3,3,3,3,3,3,2013-08,-0.13,4.91
4,4,4,4,4,4,2014-08,0.89,6.54
5,5,5,5,5,5,2015-08,-0.07,7.31
6,6,6,6,6,6,2016-08,5.24,4.26
7,7,7,7,7,7,2017-08,-1.04,3.35
8,8,8,8,8,8,2018-08,0.44,7.05
9,9,9,9,9,9,2019-08,1.25,9.09
10,10,10,10,10,10,TTM,0.0,11.0
