,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-03,0.31,0.0
1,1,1,1,1,1,2011-03,0.22,0.0
2,2,2,2,2,2,2012-03,0.26,0.0
3,3,3,3,3,3,2013-03,0.71,60.77
4,4,4,4,4,4,2014-03,0.43,0.0
5,5,5,5,5,5,2015-03,-0.26,0.0
6,6,6,6,6,6,2016-03,0.41,0.0
7,7,7,7,7,7,2017-03,0.55,0.0
8,8,8,8,8,8,2018-03,0.16,0.0
9,9,9,9,9,9,2019-03,0.09,17.69
10,10,10,10,10,10,TTM,0.0,11.3
