,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,0.0,3.28
1,1,1,2011-12,0.0,5.17
2,2,2,2012-12,0.0,10.14
3,3,3,2013-12,1.03,12.74
4,4,4,2014-12,0.69,13.95
5,5,5,2015-12,1.15,7.64
6,6,6,2016-12,0.94,16.22
7,7,7,2017-12,1.66,15.29
8,8,8,2018-12,3.13,20.5
9,9,9,2019-12,2.82,18.43
10,10,10,TTM,0.0,18.43
