,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.0
1,1,1,1,2010-12,0.0,25.83
2,2,2,2,2011-12,0.0,27.37
3,3,3,3,2012-12,0.0,1.72
4,4,4,4,2013-12,-0.05,0.38
5,5,5,5,2014-12,0.6,10.12
6,6,6,6,2015-12,0.79,12.78
7,7,7,7,2016-12,1.23,14.08
8,8,8,8,2017-12,1.85,11.79
9,9,9,9,2018-12,1.89,9.69
10,10,10,10,TTM,0.0,8.01
