,FCFPS,ROIC
2009-12,0.0,3.95
2010-12,2.25,6.29
2011-12,0.83,9.13
2012-12,1.53,9.94
2013-12,1.49,8.84
2014-12,1.59,10.97
2015-12,1.68,8.03
2016-12,3.26,3.81
2017-12,1.66,4.04
2018-12,1.97,2.94
TTM,0.0,1.85
