,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.69
1,1,1,1,2010-12,1.53,-7.49
2,2,2,2,2011-12,1.25,8.75
3,3,3,3,2012-12,3.24,6.83
4,4,4,4,2013-12,5.07,9.2
5,5,5,5,2014-12,4.26,13.07
6,6,6,6,2015-12,5.49,12.78
7,7,7,7,2016-12,7.87,13.96
8,8,8,8,2017-12,6.31,16.5
9,9,9,9,2018-12,5.44,15.82
10,10,10,10,TTM,0.0,13.03
