,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,-3.87
1,1,1,1,1,1,2010-12,0.01,-6.39
2,2,2,2,2,2,2011-12,0.1,-11.01
3,3,3,3,3,3,2012-12,0.29,6.35
4,4,4,4,4,4,2013-12,0.22,3.04
5,5,5,5,5,5,2014-12,0.16,5.07
6,6,6,6,6,6,2015-12,0.09,8.91
7,7,7,7,7,7,2016-12,0.13,6.47
8,8,8,8,8,8,2017-12,0.12,13.81
9,9,9,9,9,9,2018-12,0.11,11.1
10,10,10,10,10,10,TTM,0.0,10.27
