,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,4.8
1,1,1,1,1,1,1,2010-12,0.99,3.63
2,2,2,2,2,2,2,2011-12,1.7,-0.34
3,3,3,3,3,3,3,2012-12,-1.41,3.24
4,4,4,4,4,4,4,2013-12,-1.24,0.34
5,5,5,5,5,5,5,2014-12,-0.2,3.3
6,6,6,6,6,6,6,2015-12,-2.84,0.61
7,7,7,7,7,7,7,2016-12,-7.0,3.35
8,8,8,8,8,8,8,2017-12,-0.2,4.36
9,9,9,9,9,9,9,2018-12,-1.76,2.87
10,10,10,10,10,10,10,TTM,0.0,4.05
