,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,1.03,0.0
2011-12,0.84,0.0
2012-12,1.44,0.0
2013-12,1.74,64.18
2014-12,0.17,37.28
2015-12,0.7,35.03
2016-12,0.59,5.85
2017-12,0.46,10.12
2018-12,-0.36,-7.27
TTM,0.0,0.59
