,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-01,0.0,36.82
1,1,1,1,1,2011-01,2.66,38.48
2,2,2,2,2,2012-01,3.65,42.74
3,3,3,3,3,2013-01,3.87,50.34
4,4,4,4,4,2014-01,3.52,49.9
5,5,5,5,5,2015-01,3.26,45.33
6,6,6,6,6,2016-01,2.44,38.36
7,7,7,7,7,2017-01,2.89,23.24
8,8,8,8,8,2018-01,2.64,21.83
9,9,9,9,9,2019-01,2.05,24.35
10,10,10,10,10,TTM,0.0,12.59
