,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-6.48
1,1,1,2010-12,-0.96,-0.1
2,2,2,2011-12,-1.41,0.56
3,3,3,2012-12,-3.28,-3.94
4,4,4,2013-12,-4.39,-2.89
5,5,5,2014-12,-3.14,-0.64
6,6,6,2015-12,-2.91,-1.0
7,7,7,2016-12,-1.63,0.89
8,8,8,2017-12,-0.26,2.46
9,9,9,2018-12,-3.1,-1.45
10,10,10,TTM,0.0,4.55
