,FCFPS,ROIC
2010-06,3.11,6.59
2011-06,0.19,2.48
2012-06,1.38,7.06
2013-06,3.12,8.39
2014-06,0.17,9.73
2015-06,0.13,9.85
2016-06,4.2,10.28
2017-06,4.65,12.88
2018-06,5.13,11.47
2019-06,5.19,14.06
TTM,0.0,19.06
