,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,-0.86
1,1,1,1,1,1,1,2010-12,-1.46,3.13
2,2,2,2,2,2,2,2011-12,0.52,3.11
3,3,3,3,3,3,3,2012-12,4.41,5.14
4,4,4,4,4,4,4,2013-12,4.66,6.89
5,5,5,5,5,5,5,2014-12,4.62,6.86
6,6,6,6,6,6,6,2015-12,4.63,6.45
7,7,7,7,7,7,7,2016-12,4.94,6.72
8,8,8,8,8,8,8,2017-12,5.69,6.78
9,9,9,9,9,9,9,2018-12,6.43,6.29
10,10,10,10,10,10,10,TTM,0.0,3.2
