,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,7.77
1,1,1,1,1,1,2010-12,2.53,7.92
2,2,2,2,2,2,2011-12,2.4,8.56
3,3,3,3,3,3,2012-12,1.43,6.58
4,4,4,4,4,4,2013-12,3.13,6.96
5,5,5,5,5,5,2014-12,3.83,5.58
6,6,6,6,6,6,2015-12,2.85,7.35
7,7,7,7,7,7,2016-12,8.74,9.69
8,8,8,8,8,8,2017-12,5.87,10.64
9,9,9,9,9,9,2018-12,6.19,13.03
10,10,10,10,10,10,TTM,0.0,12.99
