,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2,2011-12,0.0,0.0
3,3,3,3,3,3,2012-12,0.0,4.98
4,4,4,4,4,4,2013-12,-0.97,4.42
5,5,5,5,5,5,2014-12,-1.36,4.52
6,6,6,6,6,6,2015-12,0.36,2.79
7,7,7,7,7,7,2016-12,0.5,1.2
8,8,8,8,8,8,2017-12,-0.46,2.87
9,9,9,9,9,9,2018-12,-0.16,5.52
10,10,10,10,10,10,TTM,0.0,7.31
