,FCFPS,ROIC
2010-09,0.01,32.47
2011-09,0.12,32.61
2012-09,0.04,6.75
2013-09,0.02,5.35
2014-09,0.18,12.45
2015-09,0.04,29.07
2016-09,0.02,-3.53
2017-09,-0.02,-2.51
2018-09,0.01,-10.8
2019-09,0.02,8.01
TTM,0.0,6.07
