,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2,2,2011-12,0.0,0.0
3,3,3,3,3,3,3,2012-12,0.0,-13.02
4,4,4,4,4,4,4,2013-12,0.0,0.01
5,5,5,5,5,5,5,2014-12,0.0,1.62
6,6,6,6,6,6,6,2015-12,1.81,6.55
7,7,7,7,7,7,7,2016-12,3.11,6.63
8,8,8,8,8,8,8,2017-12,1.77,7.25
9,9,9,9,9,9,9,2018-12,2.27,4.38
10,10,10,10,10,10,10,TTM,0.0,3.79
