,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,2.62
1,1,1,2010-12,-0.04,-5.9
2,2,2,2011-12,0.13,1.01
3,3,3,2012-12,-0.03,2.34
4,4,4,2013-12,-0.11,-17.84
5,5,5,2014-12,-0.14,-133.71
6,6,6,2015-12,-0.23,52.88
7,7,7,2016-12,-0.12,-14.1
8,8,8,2017-12,-0.18,-18.69
9,9,9,2018-12,-0.07,113.11
10,10,10,TTM,0.0,-22.85
