,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,6.39
1,1,1,1,1,1,2010-12,5.61,6.63
2,2,2,2,2,2,2011-12,1.64,5.91
3,3,3,3,3,3,2012-12,2.1,2.26
4,4,4,4,4,4,2013-12,2.88,4.66
5,5,5,5,5,5,2014-12,-23.41,0.55
6,6,6,6,6,6,2015-12,4.42,0.75
7,7,7,7,7,7,2016-12,1.44,-9.07
8,8,8,8,8,8,2017-12,2.94,-16.39
9,9,9,9,9,9,2018-12,0.21,0.0
10,10,10,10,10,10,TTM,0.0,0.0
