,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,12.57
1,1,1,1,1,1,2010-12,1.79,18.6
2,2,2,2,2,2,2011-12,1.25,12.69
3,3,3,3,3,3,2012-12,0.93,7.47
4,4,4,4,4,4,2013-12,1.04,8.3
5,5,5,5,5,5,2014-12,2.65,10.41
6,6,6,6,6,6,2015-12,1.22,6.2
7,7,7,7,7,7,2016-12,0.78,18.15
8,8,8,8,8,8,2017-12,0.93,-2.78
9,9,9,9,9,9,2018-12,0.74,5.98
10,10,10,10,10,10,TTM,0.0,7.32
