,FCFPS,ROIC
2009-12,0.0,40.46
2010-12,1.59,34.41
2011-12,2.02,24.45
2012-12,1.77,17.87
2013-12,1.61,18.56
2014-12,6.01,54.26
2015-12,11.4,54.52
2016-12,12.42,33.57
2017-12,8.91,10.39
2018-12,6.02,12.09
TTM,0.0,6.97
