,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-12,5.02,0
1,1,2011-12,8.64,0
2,2,2012-12,0.94,0
3,3,2013-12,1.48,0
4,4,2014-12,2.32,0
5,5,2015-12,3.09,0
6,6,2016-12,4.68,0
7,7,2017-12,3.25,0
8,8,2018-12,3.01,0
9,9,2019-12,3.36,0
10,10,TTM,0.0,0
