,FCFPS,ROIC
2010-03,0.87,11.5
2011-03,1.09,4.17
2012-03,1.49,18.23
2013-03,2.01,23.67
2014-03,-0.87,21.04
2015-03,3.06,0.0
2016-03,3.25,0.0
2017-03,1.66,0.0
2018-03,1.85,0.0
2019-03,4.27,0.0
TTM,0.0,0.0
