,FCFPS,ROIC
2009-12,0.0,-46.99
2010-12,-0.47,-32.9
2011-12,-0.62,-32.47
2012-12,-0.66,-48.17
2013-12,-0.53,-152.12
2014-12,-0.38,-44.14
2015-12,-0.24,-20.35
2016-12,-0.81,-49.33
2017-12,-0.95,-66.4
2018-12,-0.8,-84.57
TTM,0.0,-70.91
