,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-04,6.21,12.27
1,1,1,1,1,1,2011-04,6.68,13.05
2,2,2,2,2,2,2012-04,5.1,15.53
3,3,3,3,3,3,2013-04,3.54,9.66
4,4,4,4,4,4,2014-04,4.59,9.57
5,5,5,5,5,5,2015-04,4.73,9.92
6,6,6,6,6,6,2016-04,3.85,9.4
7,7,7,7,7,7,2017-04,6.1,8.17
8,8,8,8,8,8,2018-04,2.83,13.96
9,9,9,9,9,9,2019-04,2.55,10.73
10,10,10,10,10,10,TTM,0.0,7.99
