,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,45.13
1,1,1,1,1,2010-12,1.09,27.49
2,2,2,2,2,2011-12,1.06,22.17
3,3,3,3,3,2012-12,0.83,25.16
4,4,4,4,4,2013-12,1.6,32.14
5,5,5,5,5,2014-12,-0.16,2.72
6,6,6,6,6,2015-12,3.04,12.71
7,7,7,7,7,2016-12,1.19,30.4
8,8,8,8,8,2017-12,2.2,21.22
9,9,9,9,9,2018-12,-0.39,27.53
10,10,10,10,10,TTM,0.0,19.3
