,FCFPS,ROIC
2009-12,0.0,17.51
2010-12,0.93,19.94
2011-12,1.23,19.5
2012-12,1.16,19.73
2013-12,1.73,26.1
2014-12,1.64,26.36
2015-12,1.98,25.99
2016-12,1.96,25.56
2017-12,2.23,28.16
2018-12,3.01,32.27
TTM,0.0,27.78
