,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,9.03
1,1,2010-12,9.85,2.51
2,2,2011-12,5.88,-0.57
3,3,2012-12,2.52,-37.58
4,4,2013-12,0.42,-0.58
5,5,2014-12,1.2,5.3
6,6,2015-12,-43.02,11.88
7,7,2016-12,5.39,4.59
8,8,2017-12,4.43,-2.01
9,9,2018-12,0.05,0.25
10,10,TTM,0.0,2.72
