,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,-0.05
2011-12,0.0,12.66
2012-12,0.0,9.05
2013-12,0.84,10.65
2014-12,-0.11,13.52
2015-12,0.21,12.94
2016-12,1.83,8.65
2017-12,0.77,12.07
2018-12,2.45,9.27
TTM,0.0,7.36
