,FCFPS,ROIC
2010-03,1.43,4.69
2011-03,16.76,3.71
2012-03,13.43,-113.09
2013-03,-3.58,-27.07
2014-03,-0.87,-207.25
2015-03,0.02,0.0
2016-03,-0.04,0.0
2017-03,-0.04,0.0
2018-03,-0.14,25.49
2019-03,1.93,5.05
TTM,0.0,13.9
