,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,6.56
1,1,1,1,1,2010-12,4.89,13.1
2,2,2,2,2,2011-12,5.09,14.52
3,3,3,3,3,2012-12,-0.2,11.15
4,4,4,4,4,2013-12,1.06,13.22
5,5,5,5,5,2014-12,0.85,9.74
6,6,6,6,6,2015-12,-2.67,-5.61
7,7,7,7,7,2016-12,-1.17,-4.49
8,8,8,8,8,2017-12,1.59,-0.47
9,9,9,9,9,2018-12,4.21,13.7
10,10,10,10,10,TTM,0.0,18.41
