,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,-0.59,-243.78
2014-12,-0.27,-21.41
2015-12,0.03,-15.42
2016-12,-0.36,-30.8
2017-12,-1.16,-24.47
2018-12,-1.31,-93.01
TTM,0.0,-79.41
