,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-08,0,10.1
1,1,1,1,2010-08,0,12.49
2,2,2,2,2011-08,0,19.8
3,3,3,3,2012-08,0,22.91
4,4,4,4,2013-08,0,17.34
5,5,5,5,2014-08,0,15.95
6,6,6,6,2015-08,0,10.24
7,7,7,7,2016-08,0,5.01
8,8,8,8,2017-08,0,2.26
9,9,9,9,2018-08,0,8.9
10,10,10,10,TTM,0,10.77
