,FCFPS,ROIC
2010-06,-1.6,-8.25
2011-06,-3.26,-61.04
2012-06,-3.62,26.28
2013-06,-9.93,-60.88
2014-06,-1.28,5.18
2015-06,2.76,-55.16
2016-06,-3.8,19.49
2017-06,-1.05,-12.61
2018-06,-0.16,-10.11
2019-06,-0.13,1.27
TTM,0.0,2.31
