,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,-141.29
2013-12,0.0,-177.93
2014-12,-10.69,-93.16
2015-12,-11.99,-66.13
2016-12,-13.46,-93.37
2017-12,-7.73,-87.93
2018-12,-1.59,12.41
TTM,0.0,0.0
