,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-06,0.0,0.0
1,1,1,2010-06,0.0,0.0
2,2,2,2011-12,0.0,0.0
3,3,3,2012-12,0.0,0.0
4,4,4,2013-12,1.12,57.14
5,5,5,2014-12,0.56,15.06
6,6,6,2015-12,-0.38,5.31
7,7,7,2016-12,0.76,18.57
8,8,8,2017-12,-1.29,-8.72
9,9,9,2018-12,-1.22,-2.71
10,10,10,TTM,0.0,-3.32
