,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-03,0.0,0.0
1,1,1,1,2010-03,0.0,9.67
2,2,2,2,2011-03,0.0,0.0
3,3,3,3,2012-03,0.0,15.94
4,4,4,4,2013-03,-27.99,13.73
5,5,5,5,2014-03,-4.16,15.91
6,6,6,6,2015-03,-7.57,14.99
7,7,7,7,2016-03,3.44,8.77
8,8,8,8,2017-03,1.93,8.19
9,9,9,9,2018-03,-3.54,-13.22
10,10,10,10,TTM,0.0,-26.35
