,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,16.06
1,1,1,1,2010-12,1.63,20.66
2,2,2,2,2011-12,1.9,20.3
3,3,3,3,2012-12,1.52,16.19
4,4,4,4,2013-12,1.7,16.6
5,5,5,5,2014-12,1.52,18.73
6,6,6,6,2015-12,2.58,25.32
7,7,7,7,2016-12,2.83,23.95
8,8,8,8,2017-12,1.91,25.04
9,9,9,9,2018-12,2.97,30.35
10,10,10,10,TTM,0.0,25.02
