,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-03,0.0,11.97
1,1,1,1,1,1,1,2011-03,0.0,8.5
2,2,2,2,2,2,2,2012-03,0.0,7.36
3,3,3,3,3,3,3,2013-03,0.0,4.18
4,4,4,4,4,4,4,2014-03,-0.73,4.7
5,5,5,5,5,5,5,2015-03,-0.72,4.93
6,6,6,6,6,6,6,2016-03,-2.79,0.92
7,7,7,7,7,7,7,2017-03,-0.55,1.42
8,8,8,8,8,8,8,2018-03,-1.4,-0.89
9,9,9,9,9,9,9,2019-03,-1.51,-43.01
10,10,10,10,10,10,10,TTM,0.0,-43.01
