,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,6.08
1,1,1,1,1,1,1,2010-12,0.79,6.31
2,2,2,2,2,2,2,2011-12,0.63,6.14
3,3,3,3,3,3,3,2012-12,-1.12,7.22
4,4,4,4,4,4,4,2013-12,0.25,9.0
5,5,5,5,5,5,5,2014-12,1.23,5.3
6,6,6,6,6,6,6,2015-12,-0.28,5.5
7,7,7,7,7,7,7,2016-12,-0.57,5.69
8,8,8,8,8,8,8,2017-12,-0.76,5.46
9,9,9,9,9,9,9,2018-12,-1.23,5.62
10,10,10,10,10,10,10,TTM,0.0,6.29
