,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0
1,1,1,1,2010-12,24.67,0
2,2,2,2,2011-12,18.09,0
3,3,3,3,2012-12,26.63,0
4,4,4,4,2013-12,23.17,0
5,5,5,5,2014-12,23.29,0
6,6,6,6,2015-12,28.45,0
7,7,7,7,2016-12,34.18,0
8,8,8,8,2017-12,22.49,0
9,9,9,9,2018-12,29.76,0
10,10,10,10,TTM,0.0,0
