,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,27.97
1,1,1,1,1,1,2010-12,3.49,0.0
2,2,2,2,2,2,2011-12,2.08,0.0
3,3,3,3,3,3,2012-12,24.26,9.07
4,4,4,4,4,4,2013-12,11.62,8.19
5,5,5,5,5,5,2014-12,6.09,-1.03
6,6,6,6,6,6,2015-12,2.87,-0.74
7,7,7,7,7,7,2016-12,-4.29,0.25
8,8,8,8,8,8,2017-12,-6.74,2.22
9,9,9,9,9,9,2018-12,-12.12,2.44
10,10,10,10,10,10,TTM,0.0,2.06
